YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2015,2015,MO,Missouri,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,55.6,55.6,,,49.2,61.7,Overall,Overall,,,,,"(38.635790776, -92.566300053)",,29,DIA,DIA12_1,CRDPREV,OVERALL,OVR,,,,
2015,2015,NC,North Carolina,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Age-adjusted Prevalence,59.2,59.2,,,47.1,70.2,Gender,Female,,,,,"(35.466220975, -79.159250463)",,37,DIA,DIA12_1,AGEADJPREV,GENDER,GENF,,,,
2015,2015,MS,Mississippi,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(32.745510099, -89.538030825)",,28,DIA,DIA12_2,AGEADJPREV,RACE,MRC,,,,
2015,2015,VA,Virginia,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,75.7,75.7,,,67.8,82.2,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.542680674, -78.457890463)",,51,DIA,DIA5_0,AGEADJPREV,RACE,WHT,,,,
2015,2015,CO,Colorado,BRFSS,Diabetes,Diabetes prevalence among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(38.843840757, -106.133610921)",,8,DIA,DIA2_2,CRDPREV,RACE,MRC,,,,
2015,2015,ID,Idaho,BRFSS,Diabetes,Prevalence of high blood pressure among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,76.1,76.1,,,68.9,82.1,Gender,Male,,,,,"(43.682630005, -114.363730042)",,16,DIA,DIA11_2,CRDPREV,GENDER,GENM,,,,
2015,2015,IA,Iowa,BRFSS,Diabetes,Prevalence of high blood pressure among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(42.469400913, -93.816490556)",,19,DIA,DIA11_2,AGEADJPREV,RACE,HIS,,,,
2015,2015,SD,South Dakota,BRFSS,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(44.353130053, -100.373530637)",,46,DIA,DIA10_0,AGEADJPREV,RACE,BLK,,,,
2015,2015,MT,Montana,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,86.4,86.4,,,77.7,92,Gender,Female,,,,,"(47.066528972, -109.424420645)",,30,DIA,DIA13_2,AGEADJPREV,GENDER,GENF,,,,
2015,2015,WY,Wyoming,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,71.8,71.8,,,66.2,76.7,Race/Ethnicity,"White, non-Hispanic",,,,,"(43.235541343, -108.109830353)",,56,DIA,DIA6_0,CRDPREV,RACE,WHT,,,,
2015,2015,CO,Colorado,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(38.843840757, -106.133610921)",,8,DIA,DIA12_1,CRDPREV,RACE,MRC,,,,
2015,2015,CT,Connecticut,BRFSS,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(41.56266102, -72.649840952)",,9,DIA,DIA10_0,AGEADJPREV,RACE,OTH,,,,
2015,2015,WI,Wisconsin,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,8,8,,,7.1,8.9,Race/Ethnicity,"White, non-Hispanic",,,,,"(44.393191174, -89.816370742)",,55,DIA,DIA2_1,CRDPREV,RACE,WHT,,,,
2015,2015,NY,New York,BRFSS,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(42.827001032, -75.543970427)",,36,DIA,DIA10_0,CRDPREV,RACE,OTH,,,,
2015,2015,NC,North Carolina,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.5,9.5,,,8.5,10.6,Gender,Male,,,,,"(35.466220975, -79.159250463)",,37,DIA,DIA2_1,AGEADJPREV,GENDER,GENM,,,,
2015,2015,UT,Utah,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,57.2,57.2,,,51.2,63,Overall,Overall,,,,,"(39.360700171, -111.587130635)",,49,DIA,DIA13_1,CRDPREV,OVERALL,OVR,,,,
2015,2015,GU,Guam,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Gender,Female,,,,,"(13.444304, 144.793731)",,66,DIA,DIA12_2,AGEADJPREV,GENDER,GENF,,,,
2015,2015,MD,Maryland,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,86.5,86.5,,,75.2,93.2,Race/Ethnicity,"Other, non-Hispanic",,,,,"(39.290580964, -76.609260111)",,24,DIA,DIA6_0,AGEADJPREV,RACE,OTH,,,,
2015,2015,PR,Puerto Rico,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,26.5,26.5,,,19,35.7,Gender,Male,,,,,"(18.220833, -66.590149)",,72,DIA,DIA13_2,AGEADJPREV,GENDER,GENM,,,,
2015,2015,VI,Virgin Islands,BRFSS,Diabetes,Diabetes prevalence among women aged 18-44 years,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,"(18.335765, -64.896335)",,78,DIA,DIA2_2,CRDPREV,OVERALL,OVR,,,,
2015,2015,NJ,New Jersey,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,72.4,72.4,,,67,77.3,Gender,Female,,,,,"(40.130570048, -74.273691288)",,34,DIA,DIA7_0,CRDPREV,GENDER,GENF,,,,
2015,2015,WY,Wyoming,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,64.7,64.7,,,58.7,70.3,Race/Ethnicity,"White, non-Hispanic",,,,,"(43.235541343, -108.109830353)",,56,DIA,DIA7_0,CRDPREV,RACE,WHT,,,,
2015,2015,IN,Indiana,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,35.2,35.2,,,29.2,41.6,Gender,Female,,,,,"(39.766910452, -86.149960194)",,18,DIA,DIA11_3,CRDPREV,GENDER,GENF,,,,
2015,2015,WA,Washington,BRFSS,Diabetes,Prevalence of high blood pressure among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,45.6,45.6,,,34.3,57.4,Race/Ethnicity,Hispanic,,,,,"(47.522278629, -120.47001079)",,53,DIA,DIA11_2,AGEADJPREV,RACE,HIS,,,,
2015,2015,MS,Mississippi,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(32.745510099, -89.538030825)",,28,DIA,DIA12_2,AGEADJPREV,RACE,OTH,,,,
2015,2015,MT,Montana,BRFSS,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(47.066528972, -109.424420645)",,30,DIA,DIA10_0,CRDPREV,RACE,MRC,,,,
2015,2015,WV,West Virginia,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Age-adjusted Prevalence,46.3,46.3,,,36.3,56.6,Gender,Female,,,,,"(38.665510202, -80.712640135)",,54,DIA,DIA13_1,AGEADJPREV,GENDER,GENF,,,,
2015,2015,PA,Pennsylvania,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,81.7,81.7,,,74.6,87.2,Race/Ethnicity,"White, non-Hispanic",,,,,"(40.793730152, -77.860700294)",,42,DIA,DIA13_2,CRDPREV,RACE,WHT,,,,
2015,2015,WI,Wisconsin,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,57.1,57.1,,,49.7,64.2,Overall,Overall,,,,,"(44.393191174, -89.816370742)",,55,DIA,DIA12_2,CRDPREV,OVERALL,OVR,,,,
2015,2015,MT,Montana,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(47.066528972, -109.424420645)",,30,DIA,DIA12_1,AGEADJPREV,RACE,MRC,,,,
2015,2015,OK,Oklahoma,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(35.472031356, -97.521070214)",,40,DIA,DIA6_0,CRDPREV,RACE,BLK,,,,
2015,2015,MN,Minnesota,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(46.355648736, -94.794200503)",,27,DIA,DIA11_3,AGEADJPREV,RACE,MRC,,,,
2015,2015,IA,Iowa,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(42.469400913, -93.816490556)",,19,DIA,DIA12_1,AGEADJPREV,RACE,BLK,,,,
2015,2015,AR,Arkansas,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,69.9,69.9,,,47.7,85.5,Race/Ethnicity,"Black, non-Hispanic",,,,,"(34.748650124, -92.274490743)",,5,DIA,DIA13_2,CRDPREV,RACE,BLK,,,,
2015,2015,IA,Iowa,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(42.469400913, -93.816490556)",,19,DIA,DIA7_0,AGEADJPREV,RACE,BLK,,,,
2015,2015,WI,Wisconsin,BRFSS,Diabetes,Prevalence of high blood pressure among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,69.2,69.2,,,63.4,74.4,Race/Ethnicity,"White, non-Hispanic",,,,,"(44.393191174, -89.816370742)",,55,DIA,DIA11_2,CRDPREV,RACE,WHT,,,,
2015,2015,MO,Missouri,BRFSS,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,,%,Age-adjusted Prevalence,,,-,No data available,,,Gender,Female,,,,,"(38.635790776, -92.566300053)",,29,DIA,DIA10_0,AGEADJPREV,GENDER,GENF,,,,
2015,2015,MN,Minnesota,BRFSS,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,61.6,61.6,,,58.4,64.7,Race/Ethnicity,"White, non-Hispanic",,,,,"(46.355648736, -94.794200503)",,27,DIA,DIA11_1,CRDPREV,RACE,WHT,,,,
2015,2015,ME,Maine,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(45.254228894001, -68.985031336)",,23,DIA,DIA5_0,AGEADJPREV,RACE,OTH,,,,
2015,2015,WA,Washington,BRFSS,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,53.6,53.6,,,35.8,70.6,Race/Ethnicity,"Other, non-Hispanic",,,,,"(47.522278629, -120.47001079)",,53,DIA,DIA11_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,HI,Hawaii,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,78.4,78.4,,,70.7,84.5,Race/Ethnicity,"Other, non-Hispanic",,,,,"(21.304850435, -157.857749403)",,15,DIA,DIA7_0,CRDPREV,RACE,OTH,,,,
2015,2015,NV,Nevada,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,32.6,32.6,,,19.2,49.4,Gender,Female,,,,,"(39.49324039, -117.071840564)",,32,DIA,DIA13_1,CRDPREV,GENDER,GENF,,,,
2015,2015,MI,Michigan,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(44.661319543001, -84.71439027)",,26,DIA,DIA6_0,CRDPREV,RACE,MRC,,,,
2015,2015,AZ,Arizona,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(34.86597028, -111.763811277)",,4,DIA,DIA13_1,CRDPREV,RACE,MRC,,,,
2015,2015,KS,Kansas,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,72.6,72.6,,,64.3,79.6,Gender,Female,,,,,"(38.3477403, -98.200781227)",,20,DIA,DIA5_0,AGEADJPREV,GENDER,GENF,,,,
2015,2015,SD,South Dakota,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,24.4,24.4,,,16.4,34.6,Race/Ethnicity,"White, non-Hispanic",,,,,"(44.353130053, -100.373530637)",,46,DIA,DIA11_3,AGEADJPREV,RACE,WHT,,,,
2015,2015,NV,Nevada,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,34.3,34.3,,,20.9,50.7,Race/Ethnicity,"White, non-Hispanic",,,,,"(39.49324039, -117.071840564)",,32,DIA,DIA12_1,CRDPREV,RACE,WHT,,,,
2015,2015,SC,South Carolina,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(33.998821303, -81.045371207)",,45,DIA,DIA12_2,AGEADJPREV,RACE,HIS,,,,
2015,2015,US,United States,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,65.7,65.7,*,50 States + DC: US Median,63.7,68.7,Overall,Overall,,,,,,,59,DIA,DIA12_2,CRDPREV,OVERALL,OVR,,,,
2015,2015,NV,Nevada,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(39.49324039, -117.071840564)",,32,DIA,DIA13_2,CRDPREV,RACE,HIS,,,,
2015,2015,KS,Kansas,BRFSS,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(38.3477403, -98.200781227)",,20,DIA,DIA11_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,CT,Connecticut,BRFSS,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(41.56266102, -72.649840952)",,9,DIA,DIA10_0,AGEADJPREV,RACE,MRC,,,,
2015,2015,LA,Louisiana,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(31.312660644, -92.445680071)",,22,DIA,DIA13_1,AGEADJPREV,RACE,HIS,,,,
2015,2015,LA,Louisiana,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.4,9.4,,,8.3,10.6,Race/Ethnicity,"White, non-Hispanic",,,,,"(31.312660644, -92.445680071)",,22,DIA,DIA2_1,AGEADJPREV,RACE,WHT,,,,
2015,2015,KY,Kentucky,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,71.2,71.2,,,60.8,79.7,Gender,Male,,,,,"(37.645970271, -84.774971048)",,21,DIA,DIA5_0,AGEADJPREV,GENDER,GENM,,,,
2015,2015,HI,Hawaii,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,8.5,8.5,,,7.7,9.4,Overall,Overall,,,,,"(21.304850435, -157.857749403)",,15,DIA,DIA2_1,CRDPREV,OVERALL,OVR,,,,
2015,2015,PR,Puerto Rico,BRFSS,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(18.220833, -66.590149)",,72,DIA,DIA10_0,CRDPREV,RACE,OTH,,,,
2015,2015,LA,Louisiana,BRFSS,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,40.3,40.3,,,31,50.2,Gender,Male,,,,,"(31.312660644, -92.445680071)",,22,DIA,DIA11_1,AGEADJPREV,GENDER,GENM,,,,
2015,2015,GA,Georgia,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Age-adjusted Prevalence,25.6,25.6,,,17.2,36.2,Race/Ethnicity,"Black, non-Hispanic",,,,,"(32.839681093, -83.627580346)",,13,DIA,DIA12_1,AGEADJPREV,RACE,BLK,,,,
2015,2015,WY,Wyoming,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(43.235541343, -108.109830353)",,56,DIA,DIA13_1,CRDPREV,RACE,HIS,,,,
2015,2015,OK,Oklahoma,BRFSS,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(35.472031356, -97.521070214)",,40,DIA,DIA10_0,CRDPREV,RACE,HIS,,,,
2015,2015,NJ,New Jersey,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,51.7,51.7,,,40.1,63.2,Race/Ethnicity,Hispanic,,,,,"(40.130570048, -74.273691288)",,34,DIA,DIA5_0,CRDPREV,RACE,HIS,,,,
2015,2015,OR,Oregon,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,43.9,43.9,,,36,52.1,Race/Ethnicity,"White, non-Hispanic",,,,,"(44.567449424, -120.155031326)",,41,DIA,DIA12_1,CRDPREV,RACE,WHT,,,,
2015,2015,ND,North Dakota,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,19.3,19.3,,,12.7,28.2,Race/Ethnicity,"Other, non-Hispanic",,,,,"(47.475319779, -100.118421049)",,38,DIA,DIA2_1,CRDPREV,RACE,OTH,,,,
2015,2015,KY,Kentucky,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(37.645970271, -84.774971048)",,21,DIA,DIA2_1,AGEADJPREV,RACE,HIS,,,,
