Year,Cause of Death,State,State FIPS Code,HHS Region,Age Range,Benchmark,Locality,Observed Deaths,Population,Expected Deaths,Potentially Excess Deaths,Percent Potentially Excess Deaths
2015,Cancer,South Carolina,SC,4,0-49,Floating,All,546,"3,118,789",340,206,37.7
2015,Cancer,South Carolina,SC,4,0-49,Floating,Metropolitan,446,"2,669,196",291,155,34.8
2015,Cancer,South Carolina,SC,4,0-49,Floating,Nonmetropolitan,100,"449,593",49,51,51
2015,Cancer,South Carolina,SC,4,0-54,2005 Fixed,All,"1,059","3,457,060",768,291,27.5
2015,Cancer,South Carolina,SC,4,0-54,2005 Fixed,Metropolitan,862,"2,954,995",654,208,24.1
2015,Cancer,South Carolina,SC,4,0-54,2005 Fixed,Nonmetropolitan,197,"502,065",115,82,41.6
2015,Cancer,South Carolina,SC,4,0-54,2010 Fixed,All,"1,059","3,457,060",749,310,29.3
2015,Cancer,South Carolina,SC,4,0-54,2010 Fixed,Metropolitan,862,"2,954,995",637,225,26.1
2015,Cancer,South Carolina,SC,4,0-54,2010 Fixed,Nonmetropolitan,197,"502,065",112,85,43.1
2015,Cancer,South Carolina,SC,4,0-54,Floating,All,"1,059","3,457,060",667,392,37
2015,Cancer,South Carolina,SC,4,0-54,Floating,Metropolitan,862,"2,954,995",568,294,34.1
2015,Cancer,South Carolina,SC,4,0-54,Floating,Nonmetropolitan,197,"502,065",100,97,49.2
2015,Cancer,South Carolina,SC,4,0-59,2005 Fixed,All,"1,981","3,789,963","1,405",576,29.1
2015,Cancer,South Carolina,SC,4,0-59,2005 Fixed,Metropolitan,"1,600","3,234,172","1,189",411,25.7
2015,Cancer,South Carolina,SC,4,0-59,2005 Fixed,Nonmetropolitan,381,"555,791",217,165,43.3
2015,Cancer,South Carolina,SC,4,0-59,2010 Fixed,All,"1,981","3,789,963","1,337",644,32.5
2015,Cancer,South Carolina,SC,4,0-59,2010 Fixed,Metropolitan,"1,600","3,234,172","1,131",469,29.3
2015,Cancer,South Carolina,SC,4,0-59,2010 Fixed,Nonmetropolitan,381,"555,791",206,175,45.9
2015,Cancer,South Carolina,SC,4,0-59,Floating,All,"1,981","3,789,963","1,230",751,37.9
2015,Cancer,South Carolina,SC,4,0-59,Floating,Metropolitan,"1,600","3,234,172","1,040",560,35
2015,Cancer,South Carolina,SC,4,0-59,Floating,Nonmetropolitan,381,"555,791",190,191,50.1
2015,Cancer,South Carolina,SC,4,0-64,2005 Fixed,All,"3,159","4,101,351","2,407",752,23.8
2015,Cancer,South Carolina,SC,4,0-64,2005 Fixed,Metropolitan,"2,559","3,492,467","2,020",539,21.1
2015,Cancer,South Carolina,SC,4,0-64,2005 Fixed,Nonmetropolitan,600,"608,884",386,214,35.7
2015,Cancer,South Carolina,SC,4,0-64,2010 Fixed,All,"3,159","4,101,351","2,240",919,29.1
2015,Cancer,South Carolina,SC,4,0-64,2010 Fixed,Metropolitan,"2,559","3,492,467","1,881",678,26.5
2015,Cancer,South Carolina,SC,4,0-64,2010 Fixed,Nonmetropolitan,600,"608,884",359,241,40.2
2015,Cancer,South Carolina,SC,4,0-64,Floating,All,"3,159","4,101,351","2,081","1,078",34.1
2015,Cancer,South Carolina,SC,4,0-64,Floating,Metropolitan,"2,559","3,492,467","1,747",812,31.7
2015,Cancer,South Carolina,SC,4,0-64,Floating,Nonmetropolitan,600,"608,884",334,266,44.3
2015,Cancer,South Carolina,SC,4,0-69,2005 Fixed,All,"4,628","4,385,962","3,841",787,17
2015,Cancer,South Carolina,SC,4,0-69,2005 Fixed,Metropolitan,"3,722","3,727,783","3,206",516,13.9
2015,Cancer,South Carolina,SC,4,0-69,2005 Fixed,Nonmetropolitan,906,"658,179",635,271,29.9
2015,Cancer,South Carolina,SC,4,0-69,2010 Fixed,All,"4,628","4,385,962","3,439","1,189",25.7
2015,Cancer,South Carolina,SC,4,0-69,2010 Fixed,Metropolitan,"3,722","3,727,783","2,872",850,22.8
2015,Cancer,South Carolina,SC,4,0-69,2010 Fixed,Nonmetropolitan,906,"658,179",567,339,37.4
2015,Cancer,South Carolina,SC,4,0-69,Floating,All,"4,628","4,385,962","3,354","1,274",27.5
2015,Cancer,South Carolina,SC,4,0-69,Floating,Metropolitan,"3,722","3,727,783","2,799",923,24.8
2015,Cancer,South Carolina,SC,4,0-69,Floating,Nonmetropolitan,906,"658,179",555,351,38.7
2015,Cancer,South Carolina,SC,4,0-74,2005 Fixed,All,"6,160","4,590,834","5,302",858,13.9
2015,Cancer,South Carolina,SC,4,0-74,2005 Fixed,Metropolitan,"4,954","3,896,384","4,410",544,11
2015,Cancer,South Carolina,SC,4,0-74,2005 Fixed,Nonmetropolitan,"1,206","694,450",892,314,26
2015,Cancer,South Carolina,SC,4,0-74,2010 Fixed,All,"6,160","4,590,834","4,827","1,333",21.6
2015,Cancer,South Carolina,SC,4,0-74,2010 Fixed,Metropolitan,"4,954","3,896,384","4,015",939,19
2015,Cancer,South Carolina,SC,4,0-74,2010 Fixed,Nonmetropolitan,"1,206","694,450",811,395,32.8
2015,Cancer,South Carolina,SC,4,0-74,Floating,All,"6,160","4,590,834","4,435","1,725",28
2015,Cancer,South Carolina,SC,4,0-74,Floating,Metropolitan,"4,954","3,896,384","3,689","1,265",25.5
2015,Cancer,South Carolina,SC,4,0-74,Floating,Nonmetropolitan,"1,206","694,450",745,461,38.2
2015,Cancer,South Carolina,SC,4,0-79,2005 Fixed,All,"7,483","4,725,609","6,702",787,10.5
2015,Cancer,South Carolina,SC,4,0-79,2005 Fixed,Metropolitan,"6,010","4,006,944","5,558",516,8.6
2015,Cancer,South Carolina,SC,4,0-79,2005 Fixed,Nonmetropolitan,"1,473","718,665","1,145",329,22.3
2015,Cancer,South Carolina,SC,4,0-79,2010 Fixed,All,"7,483","4,725,609","6,041","1,442",19.3
2015,Cancer,South Carolina,SC,4,0-79,2010 Fixed,Metropolitan,"6,010","4,006,944","5,010","1,000",16.6
2015,Cancer,South Carolina,SC,4,0-79,2010 Fixed,Nonmetropolitan,"1,473","718,665","1,031",442,30
2015,Cancer,South Carolina,SC,4,0-79,Floating,All,"7,483","4,725,609","5,716","1,767",23.6
2015,Cancer,South Carolina,SC,4,0-79,Floating,Metropolitan,"6,010","4,006,944","4,741","1,269",21.1
2015,Cancer,South Carolina,SC,4,0-79,Floating,Nonmetropolitan,"1,473","718,665",975,498,33.8
2015,Cancer,South Carolina,SC,4,0-84,2005 Fixed,All,"8,614","4,813,890","7,654",960,11.1
2015,Cancer,South Carolina,SC,4,0-84,2005 Fixed,Metropolitan,"6,908","4,079,119","6,336",572,8.3
2015,Cancer,South Carolina,SC,4,0-84,2005 Fixed,Nonmetropolitan,"1,706","734,771","1,317",389,22.8
2015,Cancer,South Carolina,SC,4,0-84,2010 Fixed,All,"8,614","4,813,890","7,115","1,499",17.4
2015,Cancer,South Carolina,SC,4,0-84,2010 Fixed,Metropolitan,"6,908","4,079,119","5,890","1,018",14.7
2015,Cancer,South Carolina,SC,4,0-84,2010 Fixed,Nonmetropolitan,"1,706","734,771","1,225",481,28.2
2015,Cancer,South Carolina,SC,4,0-84,Floating,All,"8,614","4,813,890","6,625","1,989",23.1
2015,Cancer,South Carolina,SC,4,0-84,Floating,Metropolitan,"6,908","4,079,119","5,483","1,425",20.6
2015,Cancer,South Carolina,SC,4,0-84,Floating,Nonmetropolitan,"1,706","734,771","1,141",565,33.1
2015,Cancer,South Dakota,SD,8,0-49,2005 Fixed,All,65,"552,689",68,6,9.2
2015,Cancer,South Dakota,SD,8,0-49,2005 Fixed,Metropolitan,39,"271,987",34,10,25.6
2015,Cancer,South Dakota,SD,8,0-49,2005 Fixed,Nonmetropolitan,26,"269,194",32,4,15.4
2015,Cancer,South Dakota,SD,8,0-49,2010 Fixed,All,65,"552,689",63,7,10.8
2015,Cancer,South Dakota,SD,8,0-49,2010 Fixed,Metropolitan,39,"271,987",32,11,28.2
2015,Cancer,South Dakota,SD,8,0-49,2010 Fixed,Nonmetropolitan,26,"269,194",30,5,19.2
2015,Cancer,South Dakota,SD,8,0-49,Floating,All,65,"552,689",55,13,20
2015,Cancer,South Dakota,SD,8,0-49,Floating,Metropolitan,39,"271,987",28,15,38.5
2015,Cancer,South Dakota,SD,8,0-49,Floating,Nonmetropolitan,26,"269,194",26,6,23.1
2015,Cancer,South Dakota,SD,8,0-54,2005 Fixed,All,147,"609,783",126,29,19.7
2015,Cancer,South Dakota,SD,8,0-54,2005 Fixed,Metropolitan,77,"299,410",62,23,29.9
2015,Cancer,South Dakota,SD,8,0-54,2005 Fixed,Nonmetropolitan,70,"298,140",61,10,14.3
2015,Cancer,South Dakota,SD,8,0-54,2010 Fixed,All,147,"609,783",122,28,19
2015,Cancer,South Dakota,SD,8,0-54,2010 Fixed,Metropolitan,77,"299,410",61,22,28.6
2015,Cancer,South Dakota,SD,8,0-54,2010 Fixed,Nonmetropolitan,70,"298,140",60,10,14.3
2015,Cancer,South Dakota,SD,8,0-54,Floating,All,147,"609,783",109,39,26.5
2015,Cancer,South Dakota,SD,8,0-54,Floating,Metropolitan,77,"299,410",54,27,35.1
2015,Cancer,South Dakota,SD,8,0-54,Floating,Nonmetropolitan,70,"298,140",53,17,24.3
2015,Cancer,South Dakota,SD,8,0-59,2005 Fixed,All,279,"669,300",239,49,17.6
2015,Cancer,South Dakota,SD,8,0-59,2005 Fixed,Metropolitan,117,"327,269",116,10,8.5
2015,Cancer,South Dakota,SD,8,0-59,2005 Fixed,Nonmetropolitan,162,"329,141",120,53,32.7
2015,Cancer,South Dakota,SD,8,0-59,2010 Fixed,All,279,"669,300",227,57,20.4
2015,Cancer,South Dakota,SD,8,0-59,2010 Fixed,Metropolitan,117,"327,269",110,11,9.4
2015,Cancer,South Dakota,SD,8,0-59,2010 Fixed,Nonmetropolitan,162,"329,141",114,57,35.2
2015,Cancer,South Dakota,SD,8,0-59,Floating,All,279,"669,300",209,73,26.2
2015,Cancer,South Dakota,SD,8,0-59,Floating,Metropolitan,117,"327,269",101,20,17.1
2015,Cancer,South Dakota,SD,8,0-59,Floating,Nonmetropolitan,162,"329,141",105,62,38.3
2015,Cancer,South Dakota,SD,8,0-64,2005 Fixed,All,443,"724,049",416,34,7.7
2015,Cancer,South Dakota,SD,8,0-64,2005 Fixed,Metropolitan,190,"352,947",199,23,12.1
2015,Cancer,South Dakota,SD,8,0-64,2005 Fixed,Nonmetropolitan,253,"357,703",213,41,16.2
2015,Cancer,South Dakota,SD,8,0-64,2010 Fixed,All,443,"724,049",387,59,13.3
2015,Cancer,South Dakota,SD,8,0-64,2010 Fixed,Metropolitan,190,"352,947",185,22,11.6
2015,Cancer,South Dakota,SD,8,0-64,2010 Fixed,Nonmetropolitan,253,"357,703",198,55,21.7
2015,Cancer,South Dakota,SD,8,0-64,Floating,All,443,"724,049",360,84,19
2015,Cancer,South Dakota,SD,8,0-64,Floating,Metropolitan,190,"352,947",172,27,14.2
2015,Cancer,South Dakota,SD,8,0-64,Floating,Nonmetropolitan,253,"357,703",184,69,27.3
2015,Cancer,South Dakota,SD,8,0-69,2005 Fixed,All,642,"767,430",640,49,7.6
2015,Cancer,South Dakota,SD,8,0-69,2005 Fixed,Metropolitan,287,"373,124",303,10,3.5
2015,Cancer,South Dakota,SD,8,0-69,2005 Fixed,Nonmetropolitan,355,"380,568",330,53,14.9
2015,Cancer,South Dakota,SD,8,0-69,2010 Fixed,All,642,"767,430",573,73,11.4
2015,Cancer,South Dakota,SD,8,0-69,2010 Fixed,Metropolitan,287,"373,124",272,20,7
2015,Cancer,South Dakota,SD,8,0-69,2010 Fixed,Nonmetropolitan,355,"380,568",296,68,19.2
2015,Cancer,South Dakota,SD,8,0-69,Floating,All,642,"767,430",559,86,13.4
2015,Cancer,South Dakota,SD,8,0-69,Floating,Metropolitan,287,"373,124",265,26,9.1
2015,Cancer,South Dakota,SD,8,0-69,Floating,Nonmetropolitan,355,"380,568",289,72,20.3
2015,Cancer,South Dakota,SD,8,0-74,2005 Fixed,All,850,"797,180",849,34,4
2015,Cancer,South Dakota,SD,8,0-74,2005 Fixed,Metropolitan,379,"386,324",396,23,6.1
2015,Cancer,South Dakota,SD,8,0-74,2005 Fixed,Nonmetropolitan,471,"396,853",444,41,8.7
2015,Cancer,South Dakota,SD,8,0-74,2010 Fixed,All,850,"797,180",773,80,9.4
2015,Cancer,South Dakota,SD,8,0-74,2010 Fixed,Metropolitan,379,"386,324",361,35,9.2
2015,Cancer,South Dakota,SD,8,0-74,2010 Fixed,Nonmetropolitan,471,"396,853",405,67,14.2
2015,Cancer,South Dakota,SD,8,0-74,Floating,All,850,"797,180",711,139,16.4
2015,Cancer,South Dakota,SD,8,0-74,Floating,Metropolitan,379,"386,324",332,56,14.8
2015,Cancer,South Dakota,SD,8,0-74,Floating,Nonmetropolitan,471,"396,853",372,99,21
2015,Cancer,South Dakota,SD,8,0-79,2005 Fixed,All,"1,082","819,485","1,078",51,4.7
2015,Cancer,South Dakota,SD,8,0-79,2005 Fixed,Metropolitan,481,"395,414",491,16,3.3
2015,Cancer,South Dakota,SD,8,0-79,2005 Fixed,Nonmetropolitan,601,"409,901",577,53,8.8
2015,Cancer,South Dakota,SD,8,0-79,2010 Fixed,All,"1,082","819,485",972,115,10.6
2015,Cancer,South Dakota,SD,8,0-79,2010 Fixed,Metropolitan,481,"395,414",442,43,8.9
2015,Cancer,South Dakota,SD,8,0-79,2010 Fixed,Nonmetropolitan,601,"409,901",520,90,15
2015,Cancer,South Dakota,SD,8,0-79,Floating,All,"1,082","819,485",921,164,15.2
2015,Cancer,South Dakota,SD,8,0-79,Floating,Metropolitan,481,"395,414",420,65,13.5
2015,Cancer,South Dakota,SD,8,0-79,Floating,Nonmetropolitan,601,"409,901",493,114,19
2015,Cancer,South Dakota,SD,8,0-84,2005 Fixed,All,"1,299","837,101","1,270",62,4.8
2015,Cancer,South Dakota,SD,8,0-84,2005 Fixed,Metropolitan,573,"402,516",567,46,8
2015,Cancer,South Dakota,SD,8,0-84,2005 Fixed,Nonmetropolitan,726,"420,317",692,49,6.7
2015,Cancer,South Dakota,SD,8,0-84,2010 Fixed,All,"1,299","837,101","1,183",119,9.2
2015,Cancer,South Dakota,SD,8,0-84,2010 Fixed,Metropolitan,573,"402,516",527,63,11
2015,Cancer,South Dakota,SD,8,0-84,2010 Fixed,Nonmetropolitan,726,"420,317",645,81,11.2
2015,Cancer,South Dakota,SD,8,0-84,Floating,All,"1,299","837,101","1,103",196,15.1
2015,Cancer,South Dakota,SD,8,0-84,Floating,Metropolitan,573,"402,516",491,91,15.9
2015,Cancer,South Dakota,SD,8,0-84,Floating,Nonmetropolitan,726,"420,317",603,123,16.9
2015,Cancer,Tennessee,TN,4,0-49,2005 Fixed,All,801,"4,265,829",585,216,27
2015,Cancer,Tennessee,TN,4,0-49,2005 Fixed,Metropolitan,592,"3,367,269",458,134,22.6
2015,Cancer,Tennessee,TN,4,0-49,2005 Fixed,Nonmetropolitan,209,"898,560",127,86,41.1
2015,Cancer,Tennessee,TN,4,0-49,2010 Fixed,All,801,"4,265,829",545,256,32
2015,Cancer,Tennessee,TN,4,0-49,2010 Fixed,Metropolitan,592,"3,367,269",427,165,27.9
2015,Cancer,Tennessee,TN,4,0-49,2010 Fixed,Nonmetropolitan,209,"898,560",118,94,45
2015,Cancer,Tennessee,TN,4,0-49,Floating,All,801,"4,265,829",473,328,40.9
2015,Cancer,Tennessee,TN,4,0-49,Floating,Metropolitan,592,"3,367,269",370,222,37.5
2015,Cancer,Tennessee,TN,4,0-49,Floating,Nonmetropolitan,209,"898,560",102,110,52.6
2015,Cancer,Tennessee,TN,4,0-54,2005 Fixed,All,"1,598","4,728,564","1,060",538,33.7
2015,Cancer,Tennessee,TN,4,0-54,2005 Fixed,Metropolitan,"1,159","3,722,547",823,336,29
2015,Cancer,Tennessee,TN,4,0-54,2005 Fixed,Nonmetropolitan,439,"1,006,017",237,202,46
2015,Cancer,Tennessee,TN,4,0-54,2010 Fixed,All,"1,598","4,728,564","1,034",564,35.3
2015,Cancer,Tennessee,TN,4,0-54,2010 Fixed,Metropolitan,"1,159","3,722,547",802,357,30.8
2015,Cancer,Tennessee,TN,4,0-54,2010 Fixed,Nonmetropolitan,439,"1,006,017",232,207,47.2
2015,Cancer,Tennessee,TN,4,0-54,Floating,All,"1,598","4,728,564",921,677,42.4
2015,Cancer,Tennessee,TN,4,0-54,Floating,Metropolitan,"1,159","3,722,547",714,445,38.4
2015,Cancer,Tennessee,TN,4,0-54,Floating,Nonmetropolitan,439,"1,006,017",206,233,53.1
2015,Cancer,Tennessee,TN,4,0-59,2005 Fixed,All,"2,937","5,179,586","1,925","1,012",34.5
2015,Cancer,Tennessee,TN,4,0-59,2005 Fixed,Metropolitan,"2,112","4,066,895","1,484",628,29.7
2015,Cancer,Tennessee,TN,4,0-59,2005 Fixed,Nonmetropolitan,825,"1,112,691",441,388,47
2015,Cancer,Tennessee,TN,4,0-59,2010 Fixed,All,"2,937","5,179,586","1,831","1,106",37.7
2015,Cancer,Tennessee,TN,4,0-59,2010 Fixed,Metropolitan,"2,112","4,066,895","1,412",700,33.1
2015,Cancer,Tennessee,TN,4,0-59,2010 Fixed,Nonmetropolitan,825,"1,112,691",420,409,49.6
2015,Cancer,Tennessee,TN,4,0-59,Floating,All,"2,937","5,179,586","1,683","1,254",42.7
2015,Cancer,Tennessee,TN,4,0-59,Floating,Metropolitan,"2,112","4,066,895","1,297",815,38.6
2015,Cancer,Tennessee,TN,4,0-59,Floating,Nonmetropolitan,825,"1,112,691",386,442,53.6
2015,Cancer,Tennessee,TN,4,0-64,2005 Fixed,All,"4,657","5,583,747","3,235","1,422",30.5
2015,Cancer,Tennessee,TN,4,0-64,2005 Fixed,Metropolitan,"3,374","4,370,781","2,472",902,26.7
2015,Cancer,Tennessee,TN,4,0-64,2005 Fixed,Nonmetropolitan,"1,283","1,212,966",763,520,40.5
2015,Cancer,Tennessee,TN,4,0-64,2010 Fixed,All,"4,657","5,583,747","3,013","1,644",35.3
2015,Cancer,Tennessee,TN,4,0-64,2010 Fixed,Metropolitan,"3,374","4,370,781","2,302","1,072",31.8
2015,Cancer,Tennessee,TN,4,0-64,2010 Fixed,Nonmetropolitan,"1,283","1,212,966",711,572,44.6
2015,Cancer,Tennessee,TN,4,0-64,Floating,All,"4,657","5,583,747","2,797","1,860",39.9
2015,Cancer,Tennessee,TN,4,0-64,Floating,Metropolitan,"3,374","4,370,781","2,137","1,237",36.7
2015,Cancer,Tennessee,TN,4,0-64,Floating,Nonmetropolitan,"1,283","1,212,966",660,623,48.6
2015,Cancer,Tennessee,TN,4,0-69,2005 Fixed,All,"6,733","5,937,420","5,022","1,711",25.4
2015,Cancer,Tennessee,TN,4,0-69,2005 Fixed,Metropolitan,"4,831","4,628,408","3,779","1,052",21.8
2015,Cancer,Tennessee,TN,4,0-69,2005 Fixed,Nonmetropolitan,"1,902","1,309,012","1,243",663,34.9
2015,Cancer,Tennessee,TN,4,0-69,2010 Fixed,All,"6,733","5,937,420","4,504","2,229",33.1
2015,Cancer,Tennessee,TN,4,0-69,2010 Fixed,Metropolitan,"4,831","4,628,408","3,392","1,439",29.8
2015,Cancer,Tennessee,TN,4,0-69,2010 Fixed,Nonmetropolitan,"1,902","1,309,012","1,112",793,41.7
2015,Cancer,Tennessee,TN,4,0-69,Floating,All,"6,733","5,937,420","4,384","2,349",34.9
2015,Cancer,Tennessee,TN,4,0-69,Floating,Metropolitan,"4,831","4,628,408","3,298","1,533",31.7
2015,Cancer,Tennessee,TN,4,0-69,Floating,Nonmetropolitan,"1,902","1,309,012","1,086",819,43.1
2015,Cancer,Tennessee,TN,4,0-74,2005 Fixed,All,"8,919","6,191,439","6,829","2,090",23.4
2015,Cancer,Tennessee,TN,4,0-74,2005 Fixed,Metropolitan,"6,374","4,808,168","5,059","1,315",20.6
2015,Cancer,Tennessee,TN,4,0-74,2005 Fixed,Nonmetropolitan,"2,545","1,383,271","1,771",774,30.4
2015,Cancer,Tennessee,TN,4,0-74,2010 Fixed,All,"8,919","6,191,439","6,224","2,695",30.2
2015,Cancer,Tennessee,TN,4,0-74,2010 Fixed,Metropolitan,"6,374","4,808,168","4,613","1,761",27.6
2015,Cancer,Tennessee,TN,4,0-74,2010 Fixed,Nonmetropolitan,"2,545","1,383,271","1,611",934,36.7
2015,Cancer,Tennessee,TN,4,0-74,Floating,All,"8,919","6,191,439","5,719","3,200",35.9
2015,Cancer,Tennessee,TN,4,0-74,Floating,Metropolitan,"6,374","4,808,168","4,240","2,134",33.5
2015,Cancer,Tennessee,TN,4,0-74,Floating,Nonmetropolitan,"2,545","1,383,271","1,479","1,066",41.9
2015,Cancer,Tennessee,TN,4,0-79,2005 Fixed,All,"10,803","6,367,557","8,646","2,157",20
2015,Cancer,Tennessee,TN,4,0-79,2005 Fixed,Metropolitan,"7,682","4,932,877","6,344","1,338",17.4
2015,Cancer,Tennessee,TN,4,0-79,2005 Fixed,Nonmetropolitan,"3,121","1,434,680","2,302",823,26.4
2015,Cancer,Tennessee,TN,4,0-79,2010 Fixed,All,"10,803","6,367,557","7,799","3,004",27.8
2015,Cancer,Tennessee,TN,4,0-79,2010 Fixed,Metropolitan,"7,682","4,932,877","5,724","1,958",25.5
2015,Cancer,Tennessee,TN,4,0-79,2010 Fixed,Nonmetropolitan,"3,121","1,434,680","2,075","1,050",33.6
2015,Cancer,Tennessee,TN,4,0-79,Floating,All,"10,803","6,367,557","7,376","3,427",31.7
2015,Cancer,Tennessee,TN,4,0-79,Floating,Metropolitan,"7,682","4,932,877","5,416","2,266",29.5
2015,Cancer,Tennessee,TN,4,0-79,Floating,Nonmetropolitan,"3,121","1,434,680","1,960","1,164",37.3
2015,Cancer,Tennessee,TN,4,0-84,2005 Fixed,All,"12,380","6,486,563","9,941","2,439",19.7
2015,Cancer,Tennessee,TN,4,0-84,2005 Fixed,Metropolitan,"8,802","5,018,216","7,273","1,529",17.4
2015,Cancer,Tennessee,TN,4,0-84,2005 Fixed,Nonmetropolitan,"3,578","1,468,347","2,668",910,25.4
2015,Cancer,Tennessee,TN,4,0-84,2010 Fixed,All,"12,380","6,486,563","9,251","3,129",25.3
2015,Cancer,Tennessee,TN,4,0-84,2010 Fixed,Metropolitan,"8,802","5,018,216","6,768","2,034",23.1
2015,Cancer,Tennessee,TN,4,0-84,2010 Fixed,Nonmetropolitan,"3,578","1,468,347","2,483","1,095",30.6
2015,Cancer,Tennessee,TN,4,0-84,Floating,All,"12,380","6,486,563","8,617","3,763",30.4
2015,Cancer,Tennessee,TN,4,0-84,Floating,Metropolitan,"8,802","5,018,216","6,302","2,500",28.4
2015,Cancer,Tennessee,TN,4,0-84,Floating,Nonmetropolitan,"3,578","1,468,347","2,314","1,264",35.3
2015,Cancer,Texas,TX,6,0-49,2005 Fixed,All,"2,664","19,428,723","2,514",169,6.3
2015,Cancer,Texas,TX,6,0-49,2005 Fixed,Metropolitan,"2,380","17,497,786","2,267",148,6.2
2015,Cancer,Texas,TX,6,0-49,2005 Fixed,Nonmetropolitan,284,"1,930,937",246,46,16.2
2015,Cancer,Texas,TX,6,0-49,2010 Fixed,All,"2,664","19,428,723","2,341",323,12.1
2015,Cancer,Texas,TX,6,0-49,2010 Fixed,Metropolitan,"2,380","17,497,786","2,111",269,11.3
2015,Cancer,Texas,TX,6,0-49,2010 Fixed,Nonmetropolitan,284,"1,930,937",230,61,21.5
2015,Cancer,Texas,TX,6,0-49,Floating,All,"2,664","19,428,723","2,034",630,23.6
2015,Cancer,Texas,TX,6,0-49,Floating,Metropolitan,"2,380","17,497,786","1,835",545,22.9
2015,Cancer,Texas,TX,6,0-49,Floating,Nonmetropolitan,284,"1,930,937",199,91,32
2015,Cancer,Texas,TX,6,0-54,2005 Fixed,All,"4,844","21,192,315","4,336",508,10.5
2015,Cancer,Texas,TX,6,0-54,2005 Fixed,Metropolitan,"4,260","19,062,046","3,886",374,8.8
2015,Cancer,Texas,TX,6,0-54,2005 Fixed,Nonmetropolitan,584,"2,130,269",450,142,24.3
2015,Cancer,Texas,TX,6,0-54,2010 Fixed,All,"4,844","21,192,315","4,210",634,13.1
2015,Cancer,Texas,TX,6,0-54,2010 Fixed,Metropolitan,"4,260","19,062,046","3,772",488,11.5
2015,Cancer,Texas,TX,6,0-54,2010 Fixed,Nonmetropolitan,584,"2,130,269",439,149,25.5
2015,Cancer,Texas,TX,6,0-54,Floating,All,"4,844","21,192,315","3,754","1,090",22.5
2015,Cancer,Texas,TX,6,0-54,Floating,Metropolitan,"4,260","19,062,046","3,363",897,21.1
2015,Cancer,Texas,TX,6,0-54,Floating,Nonmetropolitan,584,"2,130,269",391,195,33.4
2015,Cancer,Texas,TX,6,0-59,2005 Fixed,All,"8,477","22,851,639","7,533",963,11.4
2015,Cancer,Texas,TX,6,0-59,2005 Fixed,Metropolitan,"7,351","20,520,229","6,700",686,9.3
2015,Cancer,Texas,TX,6,0-59,2005 Fixed,Nonmetropolitan,"1,126","2,331,410",834,301,26.7
2015,Cancer,Texas,TX,6,0-59,2010 Fixed,All,"8,477","22,851,639","7,159","1,318",15.5
2015,Cancer,Texas,TX,6,0-59,2010 Fixed,Metropolitan,"7,351","20,520,229","6,366",985,13.4
2015,Cancer,Texas,TX,6,0-59,2010 Fixed,Nonmetropolitan,"1,126","2,331,410",793,340,30.2
2015,Cancer,Texas,TX,6,0-59,Floating,All,"8,477","22,851,639","6,569","1,908",22.5
2015,Cancer,Texas,TX,6,0-59,Floating,Metropolitan,"7,351","20,520,229","5,839","1,512",20.6
2015,Cancer,Texas,TX,6,0-59,Floating,Nonmetropolitan,"1,126","2,331,410",730,402,35.7
2015,Cancer,Texas,TX,6,0-64,2005 Fixed,All,"13,021","24,243,946","12,097",924,7.1
2015,Cancer,Texas,TX,6,0-64,2005 Fixed,Metropolitan,"11,159","21,726,662","10,663",496,4.4
2015,Cancer,Texas,TX,6,0-64,2005 Fixed,Nonmetropolitan,"1,862","2,517,284","1,434",435,23.4
2015,Cancer,Texas,TX,6,0-64,2010 Fixed,All,"13,021","24,243,946","11,271","1,750",13.4
2015,Cancer,Texas,TX,6,0-64,2010 Fixed,Metropolitan,"11,159","21,726,662","9,937","1,222",11
2015,Cancer,Texas,TX,6,0-64,2010 Fixed,Nonmetropolitan,"1,862","2,517,284","1,334",532,28.6
2015,Cancer,Texas,TX,6,0-64,Floating,All,"13,021","24,243,946","10,451","2,570",19.7
2015,Cancer,Texas,TX,6,0-64,Floating,Metropolitan,"11,159","21,726,662","9,211","1,948",17.5
2015,Cancer,Texas,TX,6,0-64,Floating,Nonmetropolitan,"1,862","2,517,284","1,240",624,33.5
2015,Cancer,Texas,TX,6,0-69,2005 Fixed,All,"18,500","25,374,252","17,843",963,5.2
2015,Cancer,Texas,TX,6,0-69,2005 Fixed,Metropolitan,"15,691","22,688,169","15,560",686,4.4
2015,Cancer,Texas,TX,6,0-69,2005 Fixed,Nonmetropolitan,"2,809","2,686,083","2,283",534,19
2015,Cancer,Texas,TX,6,0-69,2010 Fixed,All,"18,500","25,374,252","16,056","2,444",13.2
2015,Cancer,Texas,TX,6,0-69,2010 Fixed,Metropolitan,"15,691","22,688,169","14,012","1,679",10.7
2015,Cancer,Texas,TX,6,0-69,2010 Fixed,Nonmetropolitan,"2,809","2,686,083","2,044",772,27.5
2015,Cancer,Texas,TX,6,0-69,Floating,All,"18,500","25,374,252","15,559","2,941",15.9
2015,Cancer,Texas,TX,6,0-69,Floating,Metropolitan,"15,691","22,688,169","13,566","2,125",13.5
2015,Cancer,Texas,TX,6,0-69,Floating,Nonmetropolitan,"2,809","2,686,083","1,994",821,29.2
2015,Cancer,Texas,TX,6,0-74,2005 Fixed,All,"24,082","26,167,242","23,474",924,3.8
